"","sire","dam","id","loci","n.loci","LLRpair","LLRdam","LLRsire","dam.batch","sire.batch","Fertilization_pairs"
"47","adapter_trim.F2-B16-pH8.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F3-J48-pH8.bam","CM084269_1_41809353.0, CM084276_1_1625292.0, CM084272_1_9069880.1, CM084274_1_4694551.0, CM084269_1_45438488.1, CM084272_1_1894332.1, CM084275_1_400262.1, CM084276_1_62221.0, CM084279_1_10147315.0, CM084268_1_50681546.0, CM084266_1_46766307.1, CM084269_1_46692120.1, CM084267_1_2910818.1, CM084270_1_8244653.1, CM084264_1_72054043.0, CM084274_1_4863872.1, CM084265_1_72368245.0, CM084267_1_6421227.0, CM084279_1_1070294.1, CM084266_1_46766309.1, CM084271_1_43934352.0, CM084265_1_70589360.0, CM084270_1_4920968.1, CM084271_1_43868181.0, CM084268_1_50681637.0, CM084278_1_22644846.1, CM084268_1_49719731.1, CM084278_1_20600197.0, CM084265_1_72076134.1, CM084269_1_15799434.0, CM084265_1_65233014.1, CM084275_1_40706380.0, CM084264_1_66439902.0, CM084276_1_11709771.0, CM084265_1_71265331.1, CM084264_1_73349423.0, CM084279_1_16586112.1, CM084275_1_19996650.1, CM084277_1_30611496.1, CM084264_1_69863993.0, CM084265_1_59221309.1, CM084274_1_42859637.0, CM084266_1_808035.1, CM084271_1_10301908.0, CM084268_1_42745.0, CM084279_1_1073112.1, CM084276_1_38558559.0, CM084267_1_52896264.1, CM084276_1_1625292.0, CM084275_1_38169337.1","50","0.1","-0.35","-0.5","1","3","FALSE"
"48","adapter_trim.F2-B16-pH8.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F3-J41-pH8.bam","CM084269_1_47255820.1, CM084275_1_120896.1, CM084266_1_70743731.0, CM084279_1_20158977.1, CM084267_1_2652515.0, CM084278_1_5144747.1, CM084268_1_50681537.1, CM084269_1_45420488.1, CM084276_1_25813397.0, CM084272_1_33603798.0, CM084266_1_57888166.1, CM084273_1_42285577.0, CM084269_1_1567396.1, CM084265_1_68868202.0, CM084264_1_2740171.1, CM084272_1_18194129.1, CM084276_1_1625257.0, CM084268_1_2832731.0, CM084265_1_69924624.0, CM084264_1_70355068.0, CM084269_1_43524375.0, CM084264_1_15073604.0, CM084272_1_18189795.0, CM084265_1_1816585.1, CM084264_1_74191574.1, CM084274_1_4795112.1, CM084270_1_19464668.0, CM084269_1_46688909.1, CM084265_1_69381619.1, CM084275_1_319193.1, CM084264_1_74191538.0, CM084264_1_64489814.1, CM084271_1_218791.1, CM084276_1_56673.1, CM084274_1_4793160.0, CM084269_1_46733053.0, CM084267_1_6421475.1, CM084274_1_6125439.1, CM084268_1_50200519.1, CM084275_1_39776469.1, CM084278_1_20732805.0, CM084273_1_42294202.1, CM084264_1_39013.0, CM084273_1_31866087.0, CM084274_1_5120623.0, CM084264_1_34294476.1, CM084268_1_18512751.0, CM084279_1_1072380.0, CM084265_1_3130640.1, CM084265_1_790962.1","50","0.17","-0.31","-0.44","1","3","FALSE"
"49","adapter_trim.F2-B16-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F3-J2-pH8.bam","CM084269_1_43524472.1, CM084276_1_25532347.0, CM084275_1_23075960.0, CM084265_1_69007607.1, CM084270_1_19464672.0, CM084265_1_64969585.0, CM084279_1_1072351.1, CM084265_1_71796271.0, CM084268_1_50216526.1, CM084278_1_25830477.0, CM084274_1_4700811.1, CM084279_1_10156946.1, CM084268_1_45604.0, CM084269_1_1555094.1, CM084269_1_46733053.0, CM084265_1_24898734.0, CM084265_1_59221322.0, CM084274_1_4730026.1, CM084264_1_6956767.0, CM084276_1_20157323.0, CM084266_1_69051080.0, CM084265_1_71831409.0, CM084272_1_1704404.0, CM084268_1_50224886.1, CM084265_1_70975032.0, CM084266_1_64725837.1, CM084278_1_22665046.1, CM084275_1_35717367.0, CM084272_1_33452056.1, CM084277_1_29208310.1, CM084277_1_36519423.1, CM084271_1_218791.1, CM084275_1_25393266.0, CM084275_1_38169332.0, CM084269_1_15820188.1, CM084278_1_17460152.0, CM084278_1_8558512.0, CM084265_1_72368258.0, CM084266_1_68519988.1, CM084265_1_8362486.0, CM084266_1_59356462.0, CM084278_1_20695466.1, CM084272_1_33453681.1, CM084268_1_28855779.0, CM084271_1_7136527.1, CM084278_1_22667296.0, CM084267_1_2104179.0, CM084271_1_44090307.0, CM084278_1_19961223.1, CM084265_1_64585926.1","50","0.55","-0.31","-0.37","2","3","FALSE"
"50","adapter_trim.F2-B16-pH8.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F3-J10-pH8.bam","CM084264_1_70466154.1, CM084267_1_51248500.1, CM084267_1_2908852.1, CM084266_1_64723799.1, CM084276_1_38960936.1, CM084268_1_50225017.1, CM084264_1_75338734.1, CM084266_1_69806306.0, CM084279_1_31409261.0, CM084265_1_71925202.0, CM084270_1_35204451.0, CM084272_1_33453891.0, CM084265_1_64736906.0, CM084264_1_69275359.1, CM084264_1_74989681.0, CM084264_1_34294402.1, CM084274_1_4868380.1, CM084276_1_38552504.1, CM084276_1_25809512.1, CM084279_1_10149628.0, CM084264_1_26773690.1, CM084268_1_42024.1, CM084276_1_38970477.0, CM084265_1_68808156.1, CM084270_1_39396180.1, CM084276_1_38552504.0, CM084265_1_66142270.0, CM084278_1_22667331.1, CM084264_1_65408.0, CM084265_1_59221229.0, CM084272_1_33616443.0, CM084266_1_71148883.1, CM084264_1_34293018.0, CM084264_1_64487818.0, CM084278_1_22654265.0, CM084275_1_35720341.0, CM084271_1_7136506.1, CM084266_1_23317745.0, CM084268_1_3699577.1, CM084276_1_25809512.1, CM084267_1_6421491.0, CM084276_1_1856653.1, CM084266_1_68322194.1, CM084278_1_4074392.0, CM084274_1_4795903.0, CM084276_1_38558458.1, CM084278_1_23541042.0, CM084276_1_38960928.0, CM084271_1_26325720.0, CM084276_1_1856904.1","50","0.23","-0.74","-0.48","1","3","FALSE"
"51","adapter_trim.F2-B16-pH8.bam","adapter_trim.F2-B15-pH8.bam","adapter_trim.F3-J9-pH8.bam","CM084274_1_4769088.1, CM084265_1_64765147.0, CM084267_1_6421227.0, CM084265_1_60316111.1, CM084268_1_3691693.1, CM084266_1_67235326.0, CM084272_1_33617991.0, CM084278_1_20689098.1, CM084275_1_39776618.1, CM084269_1_47265457.1, CM084279_1_1064862.1, CM084275_1_8878521.0, CM084265_1_64733351.1, CM084271_1_337313.1, CM084266_1_68883042.1, CM084278_1_8558506.0, CM084266_1_63468226.1, CM084272_1_18191738.1, CM084276_1_38558585.0, CM084268_1_9292527.0, CM084267_1_13261464.0, CM084276_1_38271843.1, CM084274_1_3691349.0, CM084269_1_1549398.0, CM084276_1_1856094.1, CM084271_1_3819764.1, CM084273_1_31862042.1, CM084276_1_935645.0, CM084267_1_8118559.1, CM084269_1_40338566.0, CM084266_1_68478650.1, CM084267_1_50993881.0, CM084265_1_68074592.0, CM084267_1_699428.0, CM084276_1_37352348.0, CM084279_1_32650016.1, CM084271_1_3823416.0, CM084279_1_32640566.1, CM084271_1_19655909.1, CM084274_1_4795858.1, CM084267_1_832165.1, CM084276_1_37987466.1, CM084264_1_69870962.1, CM084279_1_1063045.0, CM084269_1_12905597.0, CM084267_1_51000137.0, CM084276_1_714435.0, CM084264_1_73926180.0, CM084275_1_524647.0, CM084272_1_33606995.0","50","0.23","-0.29","-0.04","2","3","FALSE"
"52","adapter_trim.F2-B16-pH8.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F3-J1-pH8.bam","CM084272_1_23496346.1, CM084265_1_59221322.1, CM084271_1_37240198.0, CM084267_1_51033717.0, CM084269_1_15809963.0, CM084279_1_10147738.1, CM084274_1_4715467.1, CM084278_1_20591212.0, CM084264_1_73283219.0, CM084271_1_19655871.1, CM084265_1_65322091.0, CM084277_1_29208310.1, CM084265_1_70979994.1, CM084279_1_33759502.0, CM084269_1_42862707.1, CM084268_1_28851946.1, CM084274_1_4726637.1, CM084265_1_72978107.1, CM084275_1_312961.1, CM084265_1_68074267.0, CM084270_1_42355495.0, CM084268_1_24030404.1, CM084275_1_39781020.0, CM084273_1_42285577.0, CM084264_1_34294033.0, CM084276_1_12399731.0, CM084275_1_327918.0, CM084275_1_29098652.0, CM084266_1_57885157.0, CM084270_1_2585592.0, CM084267_1_2426163.1, CM084268_1_2717677.1, CM084279_1_10147216.0, CM084264_1_72054047.1, CM084267_1_2233926.1, CM084271_1_37237146.1, CM084265_1_68808047.0, CM084268_1_3695238.1, CM084271_1_44134413.1, CM084266_1_70396060.0, CM084265_1_8362505.0, CM084274_1_4792092.1, CM084266_1_46766313.1, CM084264_1_5215232.0, CM084269_1_1526871.0, CM084265_1_64585926.0, CM084266_1_68519869.1, CM084269_1_39736991.0, CM084277_1_10417489.0, CM084264_1_72054053.1","50","0.2","-0.42","-0.16","1","3","FALSE"
"53","adapter_trim.F2-B16-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F3-J38-pH8.bam","CM084277_1_30611564.0, CM084265_1_64784798.1, CM084277_1_29780116.1, CM084271_1_3821125.1, CM084266_1_68643487.0, CM084266_1_69794604.1, CM084269_1_35627068.0, CM084265_1_14403559.1, CM084278_1_19960942.0, CM084267_1_6421422.1, CM084266_1_68882944.0, CM084265_1_72986756.1, CM084267_1_2908130.0, CM084271_1_3819548.1, CM084274_1_4734036.1, CM084274_1_4726242.0, CM084268_1_50224896.0, CM084277_1_10628711.1, CM084268_1_82411.0, CM084275_1_35720350.1, CM084278_1_20734392.1, CM084265_1_68807639.0, CM084270_1_32126724.0, CM084266_1_68322173.0, CM084275_1_25400810.0, CM084270_1_32126728.0, CM084265_1_71265241.1, CM084272_1_36474234.1, CM084276_1_1510348.1, CM084269_1_45420345.1, CM084269_1_15818485.0, CM084270_1_39395973.0, CM084276_1_38558603.0, CM084278_1_23542073.1, CM084274_1_4773522.0, CM084266_1_58915367.0, CM084265_1_66143673.0, CM084264_1_70188206.1, CM084264_1_70175564.1, CM084269_1_15799403.0, CM084276_1_1856643.1, CM084278_1_32252684.1, CM084271_1_37237146.1, CM084276_1_20157233.0, CM084267_1_13261464.0, CM084270_1_4921089.0, CM084264_1_70466147.1, CM084279_1_1063045.1, CM084273_1_10424351.1, CM084266_1_66832562.0","50","0.28","-0.82","-0.65","2","3","FALSE"
"54","adapter_trim.F2-B3-pH8.bam","adapter_trim.F2-B10-pH8.bam","adapter_trim.F3-J15-pH8.bam","CM084267_1_52591576.0, CM084279_1_1073128.1, CM084279_1_1072351.1, CM084279_1_1196450.0, CM084266_1_68322173.1, CM084265_1_19670958.0, CM084269_1_45280043.1, CM084265_1_71899674.1, CM084274_1_12659015.0, CM084270_1_2585592.1, CM084264_1_70188213.0, CM084278_1_20701768.0, CM084275_1_25388888.1, CM084279_1_929045.1, CM084272_1_33453804.1, CM084276_1_38558690.1, CM084264_1_66561935.1, CM084268_1_2720906.1, CM084264_1_66561935.0, CM084267_1_4505260.0, CM084266_1_71166448.0, CM084275_1_524597.0, CM084274_1_4867255.1, CM084268_1_50219223.0, CM084272_1_1704404.0, CM084264_1_34300494.1, CM084279_1_31068246.0, CM084276_1_1500414.0, CM084270_1_4920904.0, CM084265_1_72368298.0, CM084274_1_4694967.0, CM084266_1_57889035.0, CM084266_1_71148883.0, CM084272_1_11675308.1, CM084272_1_33462360.1, CM084269_1_4628639.1, CM084276_1_4238165.0, CM084274_1_4862951.0, CM084277_1_30027552.1, CM084276_1_38970482.0, CM084265_1_71925486.0, CM084269_1_12903174.0, CM084268_1_28845509.1, CM084271_1_19656061.1, CM084268_1_2720906.1, CM084265_1_70800987.1, CM084264_1_8112672.0, CM084269_1_43523950.0, CM084269_1_1567133.1, CM084274_1_4686943.0","50","0.27","-0.55","-0.24","2","4","FALSE"
"55","adapter_trim.F2-B3-pH8.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F3-J37-pH8.bam","CM084264_1_71721959.0, CM084272_1_18194995.1, CM084268_1_2832740.0, CM084276_1_4238165.0, CM084275_1_25393266.0, CM084265_1_68074364.0, CM084265_1_1062071.1, CM084275_1_40706380.0, CM084264_1_34297313.0, CM084277_1_30505565.0, CM084273_1_32698908.1, CM084272_1_33452076.0, CM084270_1_13944196.0, CM084278_1_22667331.0, CM084266_1_64723748.1, CM084266_1_70400406.1, CM084265_1_64586069.1, CM084269_1_1558041.1, CM084274_1_21933138.0, CM084276_1_38797638.0, CM084269_1_1572991.1, CM084278_1_20695466.0, CM084266_1_69625521.1, CM084273_1_32683023.0, CM084275_1_39491725.1, CM084266_1_23295949.0, CM084268_1_50681648.0, CM084265_1_70609247.0, CM084278_1_22660266.1, CM084274_1_11619978.1, CM084278_1_16773822.0, CM084265_1_64581822.0, CM084266_1_23295283.0, CM084266_1_68960355.0, CM084264_1_65408.0, CM084266_1_69085566.1, CM084271_1_257149.0, CM084272_1_18188802.1, CM084276_1_38785504.1, CM084266_1_69806294.1, CM084269_1_15806965.0, CM084267_1_728194.1, CM084277_1_30168106.1, CM084270_1_39395914.0, CM084274_1_41688609.1, CM084266_1_69051092.0, CM084279_1_161176.0, CM084266_1_57888961.0, CM084265_1_68072879.0, CM084265_1_72071374.1","50","0.27","0.02","-0.51","1","4","FALSE"
"56","adapter_trim.F2-B3-pH8.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F3-J36-pH8.bam","CM084265_1_72636296.0, CM084266_1_58102684.1, CM084268_1_24031315.0, CM084273_1_31866816.1, CM084266_1_66377772.0, CM084265_1_71925470.1, CM084276_1_56673.1, CM084265_1_64969585.1, CM084272_1_43469575.0, CM084271_1_290001.0, CM084275_1_319814.1, CM084274_1_7449618.0, CM084271_1_274110.0, CM084276_1_2841292.1, CM084271_1_340894.0, CM084264_1_66077502.1, CM084264_1_8112660.0, CM084273_1_11267029.1, CM084267_1_2163720.1, CM084278_1_20625152.0, CM084266_1_57882573.0, CM084271_1_3819548.0, CM084265_1_72078910.0, CM084266_1_70706263.0, CM084264_1_34300372.1, CM084272_1_2928852.1, CM084274_1_4708063.1, CM084271_1_43868125.0, CM084269_1_43523950.1, CM084276_1_1856932.1, CM084265_1_66142270.1, CM084264_1_69287134.0, CM084269_1_43524375.1, CM084270_1_2585592.1, CM084270_1_4921106.0, CM084264_1_26773675.0, CM084271_1_44070313.1, CM084275_1_40706319.0, CM084267_1_5165677.1, CM084272_1_18191742.0, CM084275_1_23104495.1, CM084278_1_20867809.1, CM084269_1_15828546.0, CM084264_1_69287134.1, CM084266_1_68919260.1, CM084272_1_1726223.1, CM084269_1_15828545.0, CM084276_1_38489687.0, CM084274_1_21933035.0, CM084264_1_74800272.1","50","0.26","-0.67","-0.69","1","4","FALSE"
"57","adapter_trim.F2-B3-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F3-J34-pH8.bam","CM084267_1_6421632.0, CM084276_1_25807604.0, CM084273_1_31862179.0, CM084265_1_959807.1, CM084271_1_3820355.0, CM084273_1_214007.1, CM084271_1_44073407.1, CM084276_1_54402.0, CM084269_1_40447978.0, CM084276_1_38271842.1, CM084276_1_56673.0, CM084269_1_43525348.0, CM084275_1_524618.0, CM084266_1_68960355.1, CM084264_1_73349423.1, CM084264_1_39013.1, CM084268_1_50739136.0, CM084265_1_59221229.0, CM084271_1_340905.0, CM084276_1_38117392.0, CM084269_1_46688879.0, CM084279_1_31065257.1, CM084269_1_43524068.1, CM084264_1_69870956.1, CM084276_1_38072633.1, CM084279_1_10149541.1, CM084275_1_25395480.1, CM084268_1_50739258.1, CM084265_1_64584031.0, CM084277_1_10628715.0, CM084267_1_51167096.1, CM084277_1_29208393.0, CM084264_1_70182851.1, CM084266_1_65347099.0, CM084276_1_38960936.0, CM084264_1_72117221.1, CM084273_1_32683001.0, CM084276_1_37352422.1, CM084274_1_4869791.0, CM084276_1_38785504.1, CM084270_1_9411945.1, CM084278_1_24948220.1, CM084270_1_46587624.0, CM084278_1_23536520.1, CM084275_1_23075960.0, CM084264_1_70456947.1, CM084274_1_4788623.1, CM084272_1_18170755.1, CM084274_1_4787926.0, CM084277_1_35287257.0","50","0.41","-0.67","-0.55","2","4","FALSE"
"58","adapter_trim.F2-B3-pH8.bam","adapter_trim.F2-B13-pH8.bam","adapter_trim.F3-J30-pH8.bam","CM084265_1_50947034.1, CM084265_1_70980049.0, CM084272_1_18194192.0, CM084264_1_70174668.1, CM084274_1_4686943.0, CM084264_1_71189798.1, CM084269_1_41809353.0, CM084271_1_3821125.1, CM084269_1_4635071.1, CM084270_1_15641798.1, CM084268_1_49735217.0, CM084264_1_71816897.0, CM084277_1_30611561.0, CM084270_1_39395913.1, CM084264_1_74995015.1, CM084268_1_37774069.1, CM084264_1_61227529.0, CM084274_1_4863917.0, CM084274_1_3688102.1, CM084274_1_4788646.0, CM084278_1_20689091.1, CM084267_1_51242798.1, CM084264_1_2738113.1, CM084271_1_344491.0, CM084267_1_6421243.1, CM084274_1_4694190.1, CM084273_1_31862179.1, CM084264_1_2737867.0, CM084268_1_2832731.1, CM084268_1_50681646.0, CM084277_1_18535878.0, CM084269_1_1577748.1, CM084272_1_1894340.0, CM084266_1_58087797.1, CM084268_1_50321964.1, CM084276_1_771556.1, CM084276_1_20157320.0, CM084265_1_1118701.1, CM084277_1_5804551.1, CM084266_1_23295992.0, CM084276_1_25975836.0, CM084265_1_71796271.1, CM084266_1_68659587.1, CM084269_1_45238132.1, CM084266_1_66485296.0, CM084266_1_69095441.0, CM084276_1_25809481.0, CM084265_1_71925176.1, CM084264_1_72117233.0, CM084270_1_42348997.1","50","0.56","-0.22","-0.13","3","4","FALSE"
"59","adapter_trim.F2-B3-pH8.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F3-J32-pH8.bam","CM084274_1_42473136.0, CM084264_1_26777912.1, CM084266_1_69632434.1, CM084279_1_1062135.0, CM084274_1_4795479.0, CM084271_1_43934411.0, CM084275_1_23096151.0, CM084265_1_64196855.0, CM084264_1_72929492.0, CM084272_1_43469575.1, CM084275_1_19996863.0, CM084269_1_45238254.1, CM084276_1_20156972.0, CM084278_1_23541049.0, CM084275_1_319814.1, CM084274_1_4798805.0, CM084273_1_31865682.0, CM084267_1_51167096.0, CM084269_1_43524691.0, CM084264_1_26773675.0, CM084276_1_38960936.0, CM084274_1_4812546.1, CM084264_1_69865995.0, CM084267_1_6421475.1, CM084277_1_30168102.0, CM084276_1_37352422.0, CM084265_1_68072879.0, CM084276_1_60278.0, CM084276_1_12392691.0, CM084264_1_75512053.0, CM084272_1_1596807.0, CM084264_1_34294476.0, CM084277_1_36519423.0, CM084270_1_39395914.0, CM084278_1_22667324.1, CM084264_1_34300890.0, CM084274_1_4773522.0, CM084276_1_38287449.1, CM084264_1_6517635.0, CM084278_1_281238.0, CM084266_1_69141202.0, CM084267_1_2652515.1, CM084266_1_23298342.0, CM084265_1_72991915.0, CM084266_1_57889053.0, CM084277_1_31027262.0, CM084269_1_47255758.1, CM084279_1_1512885.1, CM084268_1_50216526.1, CM084274_1_4694967.0","50","0.52","-0.73","-0.7","1","4","FALSE"
"60","adapter_trim.F2-B3-pH8.bam","adapter_trim.F2-B10-pH8.bam","adapter_trim.F3-J15-pH8.bam","CM084279_1_1070298.1, CM084273_1_42285571.0, CM084266_1_70706238.0, CM084266_1_66832562.0, CM084265_1_65233046.1, CM084267_1_51242797.0, CM084276_1_1856078.1, CM084265_1_71792056.0, CM084274_1_4869974.0, CM084264_1_6151081.0, CM084274_1_4694239.1, CM084271_1_44077341.1, CM084274_1_7449618.0, CM084266_1_59802321.1, CM084275_1_35720346.1, CM084266_1_59356462.0, CM084277_1_1856957.1, CM084269_1_15823188.0, CM084265_1_64735335.1, CM084275_1_39394564.0, CM084264_1_34293018.0, CM084276_1_38785557.0, CM084279_1_10157014.0, CM084266_1_69625521.0, CM084266_1_69051090.0, CM084264_1_8233152.0, CM084269_1_45238132.1, CM084270_1_42355508.0, CM084277_1_31027250.1, CM084265_1_70798989.1, CM084269_1_40338569.0, CM084265_1_68074267.1, CM084265_1_59221275.1, CM084264_1_70456947.1, CM084275_1_39394589.1, CM084265_1_72368172.0, CM084275_1_1212337.1, CM084268_1_50216537.0, CM084270_1_46587591.1, CM084269_1_4636404.0, CM084264_1_70210132.0, CM084267_1_51248426.1, CM084265_1_58487819.1, CM084271_1_26325707.1, CM084274_1_4863301.1, CM084264_1_66439654.0, CM084277_1_31027256.1, CM084265_1_66141830.0, CM084269_1_46688972.1, CM084271_1_43546299.1","50","0.4","-0.65","-0.54","2","4","FALSE"
"61","adapter_trim.F2-B3-pH8.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F3-J43-pH8.bam","CM084265_1_8361584.0, CM084265_1_69913596.0, CM084270_1_35204451.1, CM084268_1_3699701.0, CM084267_1_6421632.1, CM084277_1_30635514.0, CM084278_1_20732803.0, CM084265_1_785374.1, CM084271_1_1052235.1, CM084264_1_75278291.0, CM084268_1_3695238.0, CM084267_1_52593751.0, CM084264_1_74266357.0, CM084276_1_38772790.1, CM084277_1_18535878.0, CM084264_1_74989681.1, CM084270_1_46587607.1, CM084266_1_70930072.0, CM084275_1_39776646.1, CM084279_1_1073112.1, CM084276_1_1856070.0, CM084278_1_20701768.1, CM084275_1_35720346.1, CM084267_1_11257262.0, CM084265_1_8362532.0, CM084265_1_64969584.0, CM084264_1_69271984.0, CM084264_1_61227544.1, CM084266_1_70396245.1, CM084270_1_32126728.0, CM084275_1_29098876.0, CM084274_1_4863175.0, CM084266_1_69095439.0, CM084277_1_31027256.0, CM084276_1_25813397.0, CM084268_1_50224886.1, CM084277_1_10417524.0, CM084273_1_42285571.1, CM084270_1_4921018.1, CM084265_1_71794141.0, CM084264_1_74721232.1, CM084264_1_64269859.0, CM084264_1_61167140.0, CM084274_1_4671994.0, CM084274_1_4863779.1, CM084268_1_24031408.0, CM084264_1_6517635.0, CM084269_1_12905590.1, CM084275_1_40706385.0, CM084272_1_36474160.0","50","0.32","-0.75","-0.49","1","4","FALSE"
"62","adapter_trim.F2-B3-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F3-J16-pH8.bam","CM084274_1_4773495.0, CM084275_1_39776496.1, CM084266_1_68659869.1, CM084276_1_20156972.1, CM084264_1_72075476.1, CM084264_1_26773648.1, CM084267_1_956424.1, CM084272_1_18170761.0, CM084276_1_1856654.0, CM084274_1_4793445.1, CM084268_1_938570.1, CM084275_1_42592955.1, CM084265_1_68806446.0, CM084271_1_44104716.1, CM084269_1_1556257.0, CM084265_1_64735183.0, CM084274_1_4792351.0, CM084265_1_71265328.1, CM084266_1_57882606.0, CM084274_1_4674050.1, CM084268_1_42745.1, CM084276_1_37353162.1, CM084278_1_20736228.1, CM084274_1_4863048.0, CM084265_1_68807639.1, CM084271_1_44075853.1, CM084264_1_74800241.1, CM084274_1_4862784.0, CM084266_1_62460034.0, CM084272_1_675601.1, CM084264_1_6956700.1, CM084272_1_43469486.0, CM084269_1_1572335.1, CM084273_1_31864733.1, CM084264_1_61167161.0, CM084274_1_4708834.0, CM084274_1_4792243.0, CM084265_1_73061223.0, CM084275_1_25400810.0, CM084275_1_35722060.0, CM084267_1_2135741.1, CM084265_1_54595186.1, CM084272_1_1883067.0, CM084264_1_34294487.1, CM084276_1_2855158.0, CM084271_1_3807705.0, CM084276_1_25809541.0, CM084276_1_6150174.0, CM084278_1_281238.0, CM084269_1_42862716.0","50","0.14","-0.5","-0.52","2","4","FALSE"
"63","adapter_trim.F2-B3-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F3-J22-pH8.bam","CM084271_1_44075859.0, CM084269_1_43525341.0, CM084272_1_33572878.1, CM084267_1_2652518.0, CM084272_1_33597692.1, CM084273_1_32698906.1, CM084267_1_5830233.1, CM084271_1_3805848.0, CM084275_1_66834.0, CM084269_1_43529904.1, CM084269_1_1567834.1, CM084274_1_4708043.0, CM084279_1_1073400.1, CM084269_1_1567462.0, CM084265_1_72178250.1, CM084274_1_21933150.0, CM084269_1_15812958.1, CM084275_1_20000990.0, CM084274_1_4798805.1, CM084278_1_20733311.1, CM084274_1_4869791.1, CM084275_1_19996655.1, CM084264_1_73886234.0, CM084276_1_38775924.0, CM084266_1_69315495.1, CM084264_1_74721232.1, CM084272_1_18170761.1, CM084277_1_29208395.0, CM084277_1_28144351.0, CM084267_1_727876.1, CM084278_1_15228737.1, CM084275_1_40706385.0, CM084279_1_161041.0, CM084264_1_73931025.1, CM084266_1_23296704.0, CM084264_1_69861955.1, CM084271_1_19655927.1, CM084269_1_46688972.1, CM084265_1_39553350.1, CM084272_1_1596710.1, CM084264_1_70174612.0, CM084279_1_1079183.1, CM084274_1_11694583.1, CM084279_1_32665186.1, CM084277_1_29208310.1, CM084272_1_43469474.1, CM084269_1_15828546.0, CM084264_1_72118697.1, CM084278_1_23554760.0, CM084275_1_23095308.0","50","0.13","-1.1","-0.68","2","4","FALSE"
"64","adapter_trim.F2-B3-pH8.bam","adapter_trim.F2-B10-pH8.bam","adapter_trim.F3-J26-pH8.bam","CM084272_1_18194129.1, CM084270_1_47076316.0, CM084269_1_15828545.0, CM084264_1_74273479.1, CM084264_1_70174663.0, CM084276_1_6688311.1, CM084264_1_71816897.0, CM084265_1_68806414.0, CM084279_1_32644251.1, CM084269_1_43524558.1, CM084274_1_4788623.0, CM084271_1_1034868.0, CM084264_1_68685021.0, CM084276_1_56673.0, CM084264_1_68688356.0, CM084267_1_2081904.1, CM084275_1_327935.0, CM084273_1_7839386.1, CM084278_1_20736228.0, CM084270_1_4920911.0, CM084274_1_4694263.1, CM084269_1_47563826.0, CM084265_1_71794015.0, CM084267_1_5882424.1, CM084276_1_38772805.1, CM084268_1_2706209.1, CM084276_1_38864870.1, CM084276_1_38864870.0, CM084268_1_2720910.0, CM084267_1_51366722.1, CM084272_1_1891465.1, CM084269_1_42862798.1, CM084275_1_40519747.0, CM084265_1_64527991.1, CM084274_1_4863861.0, CM084269_1_39736991.0, CM084268_1_49721842.0, CM084269_1_1572335.1, CM084272_1_26336261.1, CM084265_1_58487819.1, CM084274_1_4792352.1, CM084274_1_5028288.0, CM084276_1_25807604.0, CM084264_1_26771521.1, CM084266_1_50301553.0, CM084278_1_23539431.0, CM084269_1_15828546.0, CM084279_1_32652220.1, CM084266_1_52832550.1, CM084264_1_69539449.1","50","0.2","-0.39","-0.35","2","4","FALSE"
